source,target,follower_count
91798372,3404979519,124
91798372,918865264560578561,373
91798372,1364947637817008139,22174
91798372,146668689,57
91798372,1439203828973309956,11
91798372,1533514332373491713,24
91798372,591716989,152
91798372,1144347566672416774,53
91798372,2266929387,0
91798372,1053984181263499264,466
91798372,1248073952779526144,23
91798372,4698921613,55
91798372,1571512459059396618,1092
91798372,730884910970511361,85
91798372,947947468800561153,19
91798372,394322188,2155
91798372,1333221655825567745,2
91798372,1309784136199139328,1
91798372,1227915068748292097,15
91798372,75825446,776
91798372,1470681658466652169,210
91798372,1576642548969639936,0
91798372,1259497951791058946,12
91798372,228834700,260
91798372,1246738522096058368,27
91798372,15105173,150
91798372,166950536,13
91798372,30694724,366
91798372,1325524789293953030,127
91798372,3953655207,25
91798372,1518690713919229952,444
91798372,2425041,496
91798372,1271083987793035270,19
91798372,922706487012614144,32
91798372,1498006338294718474,260
91798372,754080998346858496,39
91798372,1120335216067928064,26
91798372,1508967995615371270,1738
91798372,998225765048246273,11
91798372,3007631766,5
91798372,712073334666559488,52
91798372,47597298,403
91798372,3405879139,71
91798372,920911181182730240,17
91798372,910710389045960704,33
91798372,3241915961,117
91798372,811657499195674624,151
91798372,1285422820202180608,1
91798372,589496670,547
91798372,3931426041,141
91798372,1541608576199757824,559
91798372,71847549,115
91798372,2312629360,84
91798372,465806527,295
91798372,105966733,897
91798372,130862085,372
91798372,1343224453740695555,3
91798372,1462854011757862913,81
91798372,1175698028872777729,15
91798372,1516590038095581185,37
91798372,1504719321192595457,26
91798372,101021184,7
91798372,993853160757252096,47
91798372,1090341474326188035,142
91798372,1179342416815374336,3
91798372,811734853666279424,588
91798372,1482225020789469184,54
91798372,3269337392,178
91798372,4637717232,614
91798372,833647595922849792,56
91798372,573904032,274
91798372,972138522,255
91798372,1549357640999788544,1
91798372,1558345157556457474,126
91798372,1502837434270171139,32
91798372,131571468,27
91798372,1518771590535663616,1416
91798372,986844968164741121,4639
91798372,296713050,144
91798372,1632212792,389
91798372,1502973748814745602,79
91798372,1437684104,559
91798372,1491406322801258502,513
91798372,290684447,39
91798372,2299206080,104
91798372,1576445171499139074,0
91798372,3193495597,97
91798372,1245743687868526594,118
91798372,2287038962,114
91798372,934527108,123
91798372,312618411,23
91798372,1186370385853460480,35
91798372,1428645408,19
91798372,37164677,208
91798372,531242212,48
91798372,1556827752740929536,0
91798372,17830190,0
91798372,714069456259952641,162
91798372,757517406,147
91798372,229477199,1925
91798372,1265349523238461447,12
91798372,70255480,1107
91798372,140946681,184
91798372,1492406657863024641,9
91798372,253889810,157
91798372,847802340815929345,80
91798372,1576314675205218306,3
91798372,1523547383036276736,1281
91798372,860654589384695808,6
91798372,2501895097,27
91798372,3097146398,286
91798372,1004302960837312512,47
91798372,1116199309693923329,65
91798372,3422670238,259
91798372,4028264714,45
91798372,199184940,524
91798372,630671513,148
91798372,1277159474315194369,16
91798372,1351498940831707138,84
91798372,1244731526631260160,46
91798372,1007034575539798016,67
91798372,782487539139706880,244
91798372,860050962,291
91798372,3065900249,17
91798372,970634066,204
91798372,1524736690190958595,217
91798372,1542993219708862466,90
91798372,1242227464560168962,348
91798372,1384916745060851718,147
91798372,1540004356078149633,162535
91798372,780786220762738688,50
91798372,92966496,619
91798372,1268945998623027201,14250
91798372,1318942665862344704,1
91798372,729194088973664256,19
91798372,2878583073,99
91798372,1397901984192204803,440
91798372,1276529645140180992,2
91798372,1569733810606206977,110
91798372,1389004741993172996,0
91798372,962822761927254016,37
91798372,69576519,559
91798372,2529369582,46
91798372,1135830530,20
91798372,41587543,14
91798372,1551932374153404418,49
91798372,521261419,50
91798372,955070725,1
91798372,1550079825611743234,137
91798372,478062488,67
91798372,1474120261028962304,10
91798372,1403124337876553743,25
91798372,1015863316781191168,107
91798372,1420307737682997248,82
91798372,3045873974,175
91798372,1486656487091019779,80
91798372,1070165754413244416,11
91798372,69435289,933
91798372,1569931011827564545,72
91798372,274203235,1282
91798372,1562671359431671811,0
91798372,1537431998179905538,4
91798372,1500123706105860098,19
91798372,1153708952825151488,7
91798372,1549764562576179200,142
91798372,1317879727164620807,0
91798372,239313858,12
91798372,902894222910513153,3
91798372,1538448584303341568,483
91798372,1448165848313651200,423
91798372,42593955,50
91798372,268001890,695
91798372,1569090299082727425,11
91798372,842352386219872258,177
91798372,1507162278361247744,28
91798372,1552397803745382403,285
91798372,1196119361506824194,379
91798372,910387594227150848,3
91798372,2389534104,22
91798372,1351753298538340353,143
91798372,1550562697011404800,4
91798372,1538500753416810497,1
91798372,1560897376860409856,12
91798372,1562535676934926336,431
91798372,95115126,242595
91798372,1567616701360906243,16
91798372,1470005362317152257,65
91798372,1308154438318727169,12
91798372,1383033437817249792,1
91798372,1565675237496201218,171
91798372,1566915486570381313,7
91798372,52887638,11618
91798372,720624114046619648,12
91798372,800695918731243520,3
91798372,68806576,93899
91798372,990469868356063232,13
91798372,40650657,25
91798372,1565946899756003333,9
91798372,97412348,31
91798372,1167304435,117
91798372,994520846386413574,5
91798372,1436933982055067649,2
91798372,1563561566947409925,23
91798372,256668031,36
91798372,1343875399856566274,52
91798372,1002098043557212160,38
91798372,1563961518617931776,469
91798372,1424081447380348938,46
91798372,16049625,136
91798372,1050874785729794048,25322
91798372,109878773,168
91798372,1556308053691371521,59
91798372,1563477703478870016,6
91798372,1692059252,6
91798372,1562629478387691522,25
91798372,113020522,10
91798372,1526326723570286594,1041
91798372,1321167218,10
91798372,2719087812,11
91798372,3982110070,19
91798372,891745656628551680,118
91798372,296073720,16
91798372,1550530143055380480,154
91798372,548917899,115
91798372,954217848326389761,11
91798372,250505473,0
91798372,1560808393606062080,4
91798372,3268670946,54
91798372,2385066758,9412
91798372,1520437630798012416,654
91798372,1559846480088670208,7
91798372,134613541,1423
91798372,811259271878873088,0
91798372,1559718536054034433,55
91798372,1421143151448788996,2
91798372,1527339936911065090,16
91798372,1443139540395331588,2
91798372,1141126419902128128,5
91798372,1510412689322950662,0
91798372,1354118200397426688,332
91798372,615143744,40
91798372,43844983,342
91798372,1431537648410169347,0
91798372,1481308331021111303,0
91798372,1529798098381414400,94
91798372,895250044105891842,75
91798372,838496780325126144,74
91798372,1269794459602083842,143
91798372,2163843896,1573
91798372,1545147150430003200,78
91798372,1359083754,946
91798372,218932816,0
91798372,1511778808352985092,10
91798372,1553427697270915079,936
91798372,1450801309444050951,1
91798372,2366057649,176
91798372,1554460287599841281,5
91798372,237417499,45714
91798372,1471057455526334464,24
91798372,22634565,533
91798372,839437158305902593,75
91798372,1455731268704821252,0
91798372,2541757460,117
91798372,1537942566737305601,121
91798372,1403714917958447112,98
91798372,1519902382116962309,1
91798372,509191188,385
91798372,700477494206398466,40
91798372,1547233349240238081,1
91798372,1477962065302200321,265
91798372,1199872026179190785,177
91798372,57499644,894
91798372,1331222416601853958,0
91798372,1552232512587726848,7
91798372,714537908435337216,129
91798372,974357561766916096,140
91798372,805421911752798208,37
91798372,1353213607,33
91798372,238738099,1817
91798372,1694504323,599
91798372,710908610612699136,68
91798372,1543213311742939136,29
91798372,908562767484878853,272
91798372,467272686,456
91798372,353809019,430
91798372,1541626578223898627,525
91798372,324503473,162753
91798372,1548364843039633409,10
91798372,1385262165846806537,70
91798372,2889389182,138
91798372,2303448380,28
91798372,1443664016644218880,211
91798372,1329512902944907266,2
91798372,1545525221419061250,28
91798372,1544651684642975749,3
91798372,1477392559,29
91798372,1499338526717923334,140
91798372,253161722,13
91798372,1545188840901468160,2
91798372,719980064,9
91798372,1545076436213665792,43
91798372,4920641996,73
91798372,1308967294643699713,6
91798372,310562255,1272
91798372,1524473357466411008,48
91798372,1412477397530673157,42
91798372,911734303297503233,263
91798372,1335990805635330048,80
91798372,1544362945915883521,3
91798372,1153407045825175552,140
91798372,701112926514491392,29
91798372,1520773915143987200,1
91798372,1543144439350444032,43
91798372,3147332769,42
91798372,1450810116412903424,4
91798372,2969288514,16
91798372,368947949,2
91798372,34879897,17
91798372,1096092170,49
91798372,1498077619400896512,13
91798372,1541615133805494273,0
91798372,1099456774820773888,332
91798372,1263548243364810752,0
91798372,1541379272048254976,1
91798372,128732745,71
91798372,2173755132,42
91798372,1355919471731421185,21
91798372,411297280,5
91798372,1348423571987693570,2
91798372,1364548468493090818,3
91798372,1533117139351216129,0
91798372,1540430064042622979,33
91798372,1540246694197182464,26
91798372,110138355,1151
91798372,1106934596594073600,118
91798372,898870871993049088,3
91798372,1536635332850221056,425
91798372,332285318,2795
91798372,587492988,117
91798372,1538121334202449920,60
91798372,1037866299882262528,99
91798372,898862696,468
91798372,1536025922104696832,464
91798372,129456715,641
91798372,893818483485679616,53
91798372,2256253421,508
91798372,1533270361386663936,19
91798372,3424544753,25
91798372,1024503497658654720,12
91798372,1511992629206355974,2
91798372,1479810662582865930,135
91798372,2457754351,87
91798372,1534763109302161408,952
91798372,1272720063649296384,181
91798372,3186632318,21
91798372,537929837,1012
91798372,1534471713231998977,2
91798372,288644101,1560
91798372,1534017937216274432,1
91798372,1416747189355696128,6
91798372,1168979257072267264,1
91798372,1532837913733615617,3
91798372,1268263199859593216,34
91798372,1504698923163680770,9
91798372,516633433,58
91798372,1523047818751053827,1
91798372,122036958,9
91798372,1365630345534660615,12
91798372,1531626350964006912,15
91798372,1369583137290784768,0
91798372,1452371966615240705,36
91798372,1471994321326985216,1
91798372,1530057824281034752,4
91798372,4193099842,32
91798372,144404055,117
91798372,1522322303463399424,29
91798372,1528264715322855424,2
91798372,4719109544,23
91798372,1522207617053036545,11
91798372,1525278456438824962,62
91798372,1527302353283469312,18
91798372,54725859,451
91798372,1506664680038670339,3
91798372,1487888761237221379,2
91798372,1515692376983015424,770
91798372,1525192571500257281,232
91798372,1525856841787490304,7
91798372,1517165608336453637,2
91798372,1405148279369777163,699
91798372,36847585,2
91798372,884798763222441985,0
91798372,1104087948,0
91798372,1519312393276628992,40
91798372,14556761,44
91798372,1524956248231137280,0
91798372,116428093,29
91798372,1498993355082063877,4
91798372,1524020357971292160,2
91798372,1522290385715871744,234
91798372,1373057464313077760,0
91798372,1524145448910565377,0
91798372,1475905554644090888,14
91798372,1840851019,108
91798372,1505187719240368128,10
91798372,1476828274072252416,606
91798372,838660557343436800,25
91798372,540951574,354
91798372,35762582,13
91798372,210173583,82
91798372,1497071711006646274,5
91798372,1512748560487493640,0
91798372,193538378,2
91798372,267157278,101
91798372,1372487132279881728,1452
91798372,1234066733381505025,6
91798372,1103469199798816769,16
91798372,1409958164540399617,3
91798372,1311741093441146882,18
91798372,868665373,116
91798372,978692249092419584,10
91798372,232919288,168
91798372,1519360113441579008,7
91798372,1460047855,50
91798372,1483743975744106496,4
91798372,907067670285008896,14
91798372,1519027307616387072,0
91798372,948167537132310528,21
91798372,1543986973,97
91798372,1429947556050739203,45
91798372,1432328106694479874,0
91798372,959740750110998528,5
91798372,1388562403814776841,0
91798372,3411598092,0
91798372,176276649,29
91798372,81698180,131
91798372,1509228916573093888,23
91798372,1013087987662573568,20
91798372,1515855936447000580,10
91798372,1475821049824514052,9
91798372,1515577955606732805,1
91798372,371144049,15
91798372,1514845674957053953,4
91798372,746753671317250049,63
91798372,1176192215686606848,2
91798372,1514334735908188161,2
91798372,1341414053214904323,2
91798372,253979034,3
91798372,3015802143,67
91798372,1513165355555958788,2
91798372,509296697,710
91798372,132946914,673
91798372,1214278556982767616,225
91798372,135898665,562
91798372,2855254659,561
91798372,1482316006622171148,26
91798372,61513093,62
91798372,3161584354,945
91798372,1431952378811588612,48
91798372,38058837,23
91798372,1511525649025933326,0
91798372,1511984427752116228,54
91798372,959390410861891585,178
91798372,596849264,89
91798372,251336259,707
91798372,3154581,81
91798372,1479215924515246081,0
91798372,1270207090129137665,2
91798372,1507199624435875842,4
91798372,1495609288257114114,208
91798372,28909584,106
91798372,1498510529807392768,17
91798372,325365550,4415
91798372,523910025,71
91798372,3140021041,10
91798372,1092260583460659200,147
91798372,304715568,37
91798372,944900180578570240,1
91798372,275344349,1
91798372,1397469919,2706
91798372,816764250,8
91798372,257620990,616
91798372,389015396,72
91798372,766939746882977792,25
91798372,2557408855,707
91798372,96221666,95
91798372,508070808,47
91798372,1035069252754001920,28
91798372,3323109904,246
91798372,1264757424382083072,57
91798372,703648241083097088,258
91798372,1489975910740553732,5
91798372,749066453974790144,41
91798372,861027847,1841
91798372,1496953978831130629,12
91798372,1474051042018873345,0
91798372,1489793229901942786,140
91798372,1223671113147801600,5
91798372,1407185766845861892,559
91798372,1506739213881982984,0
91798372,3875287527,82
91798372,1506067630335090696,149
91798372,1501897844277620747,3
91798372,1451805159839846402,3
91798372,1354228328153051136,379
91798372,1080470866318680064,3
91798372,1505288233214746629,28
91798372,1505206275507904515,0
91798372,1362668548749893642,0
91798372,957239707603292160,58
91798372,1504991807129931776,0
91798372,1503709659634417666,2
91798372,856861920787410944,2
91798372,919870181291130880,13
91798372,1470652289446821890,744
91798372,729699924938510338,31
91798372,220871100,1145
91798372,1502591307952402436,10
91798372,1449976062734061570,10
91798372,1492626350519300096,275
91798372,74039169,31
91798372,14915617,143
91798372,1467921948806164481,17
91798372,1439313413285494787,50
91798372,930632804995555329,306
91798372,1138198821450784768,15
91798372,845364013714190336,235
91798372,1376532605001211911,225
91798372,1502160656329437184,5
91798372,1483669446271004674,1
91798372,1481162973138030592,1
91798372,1496096396801449987,0
91798372,99082801,249
91798372,1386659255621615616,496
91798372,1423253484,1
91798372,1498729304871825408,0
91798372,49276561,0
91798372,608025339,160
91798372,818809673512058880,3
91798372,155086410,732
91798372,1197696584571506688,56
91798372,1481669919200919554,522
91798372,4033387334,3
91798372,1340042997791150088,73
91798372,1440408559192215552,2
91798372,2365244844,164
91798372,1499477798939152385,13
91798372,1440832164648521734,433
91798372,820603765111877632,61
91798372,36002496,25
91798372,1430204597046595592,156
91798372,1225467108684787713,17
91798372,1375017953465298944,32
91798372,1407271839907430402,4
91798372,1103884059975933954,7
91798372,2997085140,9
91798372,1335958311531929600,69
91798372,1496162831338598403,239
91798372,1496088244357791746,236
91798372,1315959426239602691,3
91798372,3014344190,21
91798372,1259827468090789891,0
91798372,1497513221976379393,21
91798372,214124722,4
91798372,1078372278277160960,186
91798372,70515802,1
91798372,2435809419,0
91798372,1489641731230695424,32
91798372,1497707856908648448,1
91798372,999557167412789248,166
91798372,1496347806436499461,110
91798372,1495342070416003075,0
91798372,1863459949,6
91798372,977301747512332288,247
91798372,1497153005203820545,3
91798372,865513886371401728,285
91798372,1169290308103757825,0
91798372,1424224984650510338,69
91798372,1374715421077688330,162
91798372,1350387761740607492,228
91798372,1496941592363642886,0
91798372,2928244712,4
91798372,3150153261,13
91798372,1496835744136335362,0
91798372,1491714818864128000,7
91798372,1129255280,79
91798372,390952997,2
91798372,1047886951691386880,0
91798372,1487815389128146948,16
91798372,1269976275193495555,239
91798372,3437640651,72
91798372,262565539,5524
91798372,536674143,4335
91798372,1220049057277792256,75
91798372,1923464336,349
91798372,1195722405072842752,128
91798372,180808502,34
91798372,1166915720485249031,126
91798372,1389164632632291328,8
91798372,1465366724178501640,4
91798372,1450797183301681155,77
91798372,1495587184941875203,36
91798372,1490520546324398081,4
91798372,1265829625818542080,35
91798372,1471240180363370510,9
91798372,1241792988658962432,117
91798372,327251809,1253
91798372,392585744,49
91798372,1346915609007808519,336
91798372,1494216819904815108,6
91798372,589189203,37
91798372,1409579185341976576,31
91798372,1412405576676614150,152
91798372,1280876916233265157,3
91798372,1683799813,23
91798372,1452463881067110407,176
91798372,1280500460474990599,35
91798372,1390101935328423936,145
91798372,1016117318177284096,30
91798372,162967794,342
91798372,168099316,234
91798372,89944512,1265
91798372,2201132700,0
91798372,1358722874626875393,7
91798372,817317522043064324,224
91798372,1047176101,1077
91798372,1491416532584439813,11
91798372,1474217600838029312,9
91798372,2704487293,94
91798372,327427289,11
91798372,1343834377013194752,5
91798372,1493369476070486021,1
91798372,2839212139,822
91798372,44856694,12941
91798372,143166509,2
91798372,1180638507867336704,195
91798372,322414569,150
91798372,115983484,154
91798372,1438458218758299650,76
91798372,143727910,527
91798372,1016188114061049856,36
91798372,1304455817626750980,58
91798372,1283977874446270464,1935
91798372,3522494120,1173
91798372,1356137643055095808,77
91798372,4666525814,115
91798372,1074550172628049920,60
91798372,1252832672549761027,44
91798372,1492154156215574528,0
91798372,220232320,335
91798372,1491441350029492226,439
91798372,1075820957208641536,131
91798372,83751766,199
91798372,140105085,1162
91798372,1487174888162934786,5
91798372,329826564,13
91798372,1091991019716071427,245
91798372,1488685724379582465,0
91798372,887518314943004674,9
91798372,265430781,2
91798372,1354492959203319814,0
91798372,919435355358498817,749
91798372,414944997,316
91798372,592470464,256
91798372,498599422,41
91798372,1444191213540700166,9
91798372,820880379666173952,1
91798372,1486781008615669762,11
91798372,739892946380558336,44
91798372,1328641952590557184,554
91798372,1446533494876917762,36
91798372,332225138,11
91798372,1489574963241754629,32
91798372,747161239030161408,183
91798372,2994182422,4282
91798372,37774924,119
91798372,1225297201406058500,13
91798372,949542128652189696,5222
91798372,826203930581311488,250
91798372,57111090,53
91798372,1485045051352915977,18
91798372,751058660,148
91798372,386217337,1235
91798372,171418668,87
91798372,1184507800107401216,0
91798372,1487221162665033728,11
91798372,1436354372297019399,8
91798372,2226154921,316
91798372,908743102306889728,37
91798372,1486797154794582020,2
91798372,2424147181,133
91798372,197496989,215
91798372,864148960679788544,10
91798372,191773323,554
91798372,1485962314557771778,0
91798372,1482563604947820551,41
91798372,1445186991512072198,397
91798372,63599533,890
91798372,1151956375683129348,13
91798372,1434812191614590978,3285
91798372,1484765144337219584,1
91798372,764375538144161792,0
91798372,1484649645221588992,0
91798372,2941428156,21
91798372,1484049400120885249,44
91798372,1478610069470138369,8
91798372,1185445570116308993,69
91798372,491433283,5
91798372,136206644,157
91798372,856923130689855488,16
91798372,1480043169609699330,1
91798372,738612962,44
91798372,120830377,70
91798372,1447361899658551304,29
91798372,1461958312266768388,87
91798372,1480486645493338115,6
91798372,1414774981188374528,114
91798372,777409355926818816,83
91798372,622772999,28
91798372,8712162,43
91798372,2612769212,25
91798372,1444006742027812866,198
91798372,1481554945296019459,14
91798372,3312650327,0
91798372,1480589524535164930,0
91798372,1479457608394178561,5
91798372,1303775081185730561,0
91798372,2505188269,305
91798372,1277215686,153
91798372,1459514600165048328,4
91798372,1470102057587781633,667
91798372,1477956028910260231,120
91798372,903742241956651009,1
91798372,1461049253497765893,43
91798372,936995517439119360,10
91798372,1286364986244132864,0
91798372,1433732605518618625,132
91798372,259785437,1
91798372,1479071347951165440,21
91798372,1356245059,21
91798372,1469491939590475780,160
91798372,1478265425301544961,44
91798372,820516384115281920,5181
91798372,1475847549080596482,8
91798372,1345071617861427206,15
91798372,1476891896282812416,189
91798372,1223267047,226
91798372,1446488614922342404,1650
91798372,1347896929410232323,662
91798372,1432746640541163523,53
91798372,1380888367865401349,2
91798372,1440355797674852357,97
91798372,1475307622396014599,2
91798372,905831437,10
91798372,1091123543012724736,1
91798372,809396607322046464,77
91798372,1239755539564785664,0
91798372,863294964,30
91798372,1468939810819776513,4
91798372,1474069585947148289,14
91798372,1474866809216118790,2
91798372,1358050914448252929,77
91798372,1286088677450539009,7
91798372,297302410,334
91798372,1464930375310974982,14
91798372,1470440239097393155,173
91798372,1440251650057248774,568
91798372,1426839729572564996,8
91798372,1433458357516570624,104
91798372,1439987178059096066,508
91798372,1465071811075665920,5
91798372,1425588713598377985,1
91798372,1331948480533815297,33
91798372,1252603269169414146,3
91798372,1028919976244244480,121
91798372,1401811202297184256,86
91798372,1094483106,116
91798372,1039752509508739072,13
91798372,175646025,298
91798372,877639502063382528,643
91798372,953705977320280075,1051
91798372,1279697983030820864,58
91798372,1445553546980515846,1697
91798372,824064511317606400,3
91798372,1098722546642550786,90
91798372,1940490480,121
91798372,490389237,4
91798372,1461054767111852034,98
91798372,1466577818985582592,70
91798372,1456523133666885632,1
91798372,1468842475204792320,7
91798372,1415030514029895680,52
91798372,1147659110617272320,4
91798372,49201496,43
91798372,1355419371091283968,225
91798372,854776966549000193,2155
91798372,946302571,581
91798372,1034569603568021504,1594
91798372,1432817716063256592,105
91798372,1364220731756806153,368
91798372,164358275,117
91798372,529132854,176
91798372,1467901697217466372,4
91798372,1467859321958526976,16
91798372,251818965,223
91798372,1448226940352036867,552
91798372,99691206,411
91798372,1466961905084370945,83
91798372,1414092825650663426,603
91798372,1467150559430193154,6
91798372,1467011010292641798,5
91798372,1466865991900667907,38
91798372,15148661,139
91798372,22373223,11
91798372,1429124768951717890,154
91798372,1452028103480561671,15
91798372,1462018506694828040,0
91798372,1464151719672258565,5
91798372,1424951455237165057,17
91798372,1466161875104718852,9
91798372,1285212958843232256,1
91798372,1385605681462448131,68
91798372,928373308822835200,121
91798372,21029359,20214
91798372,430738001,1459
91798372,1465608000568107009,1
91798372,329232404,1
91798372,42451181,174
91798372,1682253746,46
91798372,2850655310,368
91798372,45076226,4
91798372,912801931734786048,158
91798372,1443132426172108803,390
