source,target,follower_count
715901816857358336,1434549230887133185,2
715901816857358336,1546981169593401344,100
715901816857358336,712970831849136128,110
715901816857358336,1579267523161182208,10
715901816857358336,138509720,713
715901816857358336,1445362637785624578,140
715901816857358336,1113644153961713670,1098
715901816857358336,2894851812,25
715901816857358336,1577301981567361024,0
715901816857358336,1566105104356462593,206
715901816857358336,298944209,44
715901816857358336,1549947329297391617,1
715901816857358336,1470511124,3791
715901816857358336,1543961011220205568,2
715901816857358336,1548978581048623105,23
715901816857358336,1551987617029398529,234
715901816857358336,1578915787322056704,50
715901816857358336,1573341287847165953,187
715901816857358336,1343060624,6
715901816857358336,1578809789538344962,22
715901816857358336,1529085225275359234,55
715901816857358336,1578803811430592513,4
715901816857358336,1578759406359035906,0
715901816857358336,1412186917379080193,100
715901816857358336,1543915068919652359,6
715901816857358336,139910743,3849
715901816857358336,224796075,0
715901816857358336,1409037842169298951,77
715901816857358336,1578087882396520453,1
715901816857358336,1479940062792097800,1
715901816857358336,1570656112789147653,7
715901816857358336,523235593,10287
715901816857358336,1464300833986785282,42
715901816857358336,267416950,147
715901816857358336,1578558322055127043,4
715901816857358336,1354542291923439622,4
715901816857358336,1578482103276244993,6
715901816857358336,777974375882436608,220
715901816857358336,1559597750395756544,28
715901816857358336,3383047034,59
715901816857358336,880132317989261314,47
715901816857358336,995948924534960128,1054
715901816857358336,1122429216,1
715901816857358336,1575630648626548736,14
715901816857358336,2542941786,22
715901816857358336,1531514812219392005,1218
715901816857358336,21562604,347
715901816857358336,487187032,541
715901816857358336,2950039388,116
715901816857358336,125688099,12
715901816857358336,2576178739,121
715901816857358336,6476782,437
715901816857358336,1329132849908174849,14
715901816857358336,779399252804005890,79
715901816857358336,1228760421739294720,14
715901816857358336,877658452884979712,33
715901816857358336,25091371,107
715901816857358336,2934866730,126
715901816857358336,35436867,16
715901816857358336,1368547459656347649,18
715901816857358336,901146377811513344,61
715901816857358336,1279804526329880576,3
715901816857358336,1493287756914884608,179
715901816857358336,2257236704,5
